,Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame,UniquePlayer,Week,Player,CmpPass,AttPass,Cmp%Pass,YdsPass1,TDPass,IntPass,SkPass,YdsPass2,Y/APass,1DPass,RateRec,TgtRec,RecRec,Ctch%Rec,YdsRec,TDRec,1DRec,AttRush,YdsRush,Y/ARush,TDRush,1DRush,SkYdsPass,PY_ind,RY_ind,RecY_ind,FantasyPoints_DK,CALCAVGCtch%Rec,CALCAVG1DRec,CALCAVG1DRush,CALCAVG1DPass,CALCAVGSkPass,CALCAVGAttRush,CALCAVGTDRec,CALCAVGRateRec,CALCAVGY/APass,CALCAVGCmp%Pass,CALCAVGIntPass,CALCAVGYdsRec,CALCAVGTDPass,CALCAVGCmpPass,CALCAVGY/ARush,CALCAVGYdsPass2,CALCAVGYdsRush,CALCAVGYdsPass1,CALCAVGTDRush,CALCAVGRecRec,CALCAVGSkYdsPass,CALCAVGTgtRec,CALCAVGRecY_ind,CALCAVGAttPass
1013,RB,D'Andre Swift (15612682),D'Andre Swift,15612682,RB/FLEX,4500,DET@JAX 10/18/2020 01:00PM ET,15260874,10.4,D'Andre SwiftRB15260874,6,D'Andre Swift,0,0,0,0,0,0,0,0,0,0,0,4,3,0.75,7,0,0,14,116,8.29,2,6,0,0,3,0,30.3,0.775,1.5,0.5,0.0,0.0,3.0,0.25,0.0,0.0,0.0,0.0,31.0,0.0,0.0,2.6425,0.0,10.5,0.0,0.25,3.25,0.0,4.0,0.0,0.0
1014,TE,Dalton Schultz (15613284),Dalton Schultz,15613284,TE/FLEX,4500,ARI@DAL 10/19/2020 08:15PM ET,15260870,10.5,Dalton SchultzTE15260870,6,Dalton Schultz,0,0,0,0,0,0,0,0,0,0,0,5,4,0.8,35,0,1,0,0,0,0,0,0,0,0,0,7.5,0.53,2.6,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,6.2,0.0,0.0
1015,WR,Tim Patrick (15612984),Tim Patrick,15612984,WR/FLEX,4500,DEN@NE 10/18/2020 01:00PM ET,15260873,12.98,Tim PatrickWR15260873,6,Tim Patrick,0,0,0,0,0,0,0,0,0,0,0,8,4,0.5,101,0,3,0,0,0,0,0,0,0,0,3,17.1,0.7642500000000001,2.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,52.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,5.25,0.75,0.0
1016,WR,N'Keal Harry (15612986),N'Keal Harry,15612986,WR/FLEX,4500,DEN@NE 10/18/2020 01:00PM ET,15260865,9.95,N'Keal HarryWR15260865,6,N'Keal Harry,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.625,2.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,41.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,4.5,0.0,7.0,0.0,0.0
1017,WR,Mecole Hardman (15612992),Mecole Hardman,15612992,WR/FLEX,4400,KC@BUF 10/19/2020 05:00PM ET,15260868,9.34,Mecole HardmanWR15260868,6,Mecole Hardman,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8002,1.4,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,38.8,0.0,0.0,0.6,0.0,0.6,0.0,0.0,2.6,0.0,3.4,0.0,0.0
1018,RB,J.D. McKissic (15612684),J.D. McKissic,15612684,RB/FLEX,4400,WAS@NYG 10/18/2020 01:00PM ET,15260891,7.18,J.D. McKissicRB15260891,6,J.D. McKissic,0,0,0,0,0,0,0,0,0,0,0,6,6,1,43,0,3,8,41,5.13,0,2,0,0,0,0,14.4,0.515,0.8,1.0,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,24.8,0.0,0.0,2.992,0.0,15.0,0.0,0.0,3.4,0.0,5.0,0.0,0.0
1019,WR,Randall Cobb (15612988),Randall Cobb,15612988,WR/FLEX,4400,HOU@TEN 10/18/2020 01:00PM ET,15260889,10.2,Randall CobbWR15260889,6,Randall Cobb,0,1,0,0,0,0,0,0,0,0,39.6,4,3,0.75,17,1,1,0,0,0,0,0,0,0,0,0,10.7,0.78,2.4,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,0.0,4.8,0.0,0.0
1020,TE,Rob Gronkowski (15613286),Rob Gronkowski,15613286,TE/FLEX,4400,GB@TB 10/18/2020 04:25PM ET,15260886,5.2,Rob GronkowskiTE15260886,6,Rob Gronkowski,0,0,0,0,0,0,0,0,0,0,0,8,5,0.625,78,1,4,0,0,0,0,0,0,0,0,0,18.8,0.47140000000000004,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,4.0,0.0,0.0
1021,WR,Anthony Miller (15612994),Anthony Miller,15612994,WR/FLEX,4300,CHI@CAR 10/18/2020 01:00PM ET,15260864,8.4,Anthony MillerWR15260864,6,Anthony Miller,0,0,0,0,0,0,0,0,0,0,0,3,3,1,8,0,0,0,0,0,0,0,0,0,0,0,3.8,0.5334000000000001,1.4,0.2,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,32.2,0.0,0.0,1.8,0.0,1.8,0.0,0.0,2.6,0.0,4.6,0.0,0.0
1022,RB,Jerick McKinnon (15612688),Jerick McKinnon,15612688,RB/FLEX,4300,LAR@SF 10/18/2020 08:20PM ET,15260863,13.8,Jerick McKinnonRB15260863,6,Jerick McKinnon,0,0,0,0,0,0,0,0,0,0,0,3,2,0.667,10,0,0,6,18,3,0,1,0,0,0,0,4.8,0.545,1.0,1.4,0.0,0.0,7.0,0.2,0.0,0.0,0.0,0.0,21.4,0.0,0.0,8.048,0.0,38.6,0.0,0.6,3.0,0.0,4.4,0.0,0.0
1023,RB,Phillip Lindsay (15612686),Phillip Lindsay,15612686,RB/FLEX,4300,DEN@NE 10/18/2020 01:00PM ET,15260873,4.5,Phillip LindsayRB15260873,6,Phillip Lindsay,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,101,4.39,0,3,0,0,3,0,13.1,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.43,0.0,24.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
1024,RB,J.K. Dobbins (15612690),J.K. Dobbins,15612690,RB/FLEX,4200,BAL@PHI 10/18/2020 01:00PM ET,15260866,8.18,J.K. DobbinsRB15260866,6,J.K. Dobbins,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,1,0,0,9,28,3.11,0,1,0,0,0,0,4.9,0.7,0.4,1.2,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,14.6,0.0,0.0,14.068000000000001,0.0,25.2,0.0,0.4,1.8,0.0,2.0,0.0,0.0
1025,WR,James Washington (15613004),James Washington,15613004,WR/FLEX,4200,CLE@PIT 10/18/2020 01:00PM ET,15260860,7.68,James WashingtonWR15260860,6,James Washington,0,0,0,0,0,0,0,0,0,0,0,7,4,0.571,68,1,2,0,0,0,0,0,0,0,0,0,16.8,0.68275,2.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,29.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.25,0.0,4.75,0.0,0.0
1026,WR,Scotty Miller (15613002),Scotty Miller,15613002,WR/FLEX,4200,GB@TB 10/18/2020 04:25PM ET,15260886,11.68,Scotty MillerWR15260886,6,Scott Miller,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,6,0,0,0,0,0,0,0,0,0,0,0,1.6,0.7035,2.25,0.0,0.0,0.0,0.5,0.25,0.0,0.0,0.0,0.0,62.5,0.0,0.0,1.75,0.0,1.75,0.0,0.0,3.75,0.0,5.25,0.0,0.0
1027,WR,Greg Ward (15613010),Greg Ward,15613010,WR/FLEX,4100,BAL@PHI 10/18/2020 01:00PM ET,15260862,10.12,Greg WardWR15260862,6,Greg Ward,0,0,0,0,0,0,0,0,0,0,0,3,2,0.667,19,0,1,0,0,0,0,0,0,0,0,0,3.9,0.7623999999999999,1.8,0.0,0.0,0.0,0.2,0.4,0.0,0.0,0.0,0.0,34.4,0.0,0.0,-1.2,0.0,-1.2,0.0,0.0,4.4,0.0,6.2,0.0,0.0
1028,RB,Matt Breida (15612692),Matt Breida,15612692,RB/FLEX,4100,NYJ@MIA 10/18/2020 04:05PM ET,15260890,4.44,Matt BreidaRB15260890,6,Matt Breida,0,0,0,0,0,0,0,0,0,0,0,2,2,1,7,0,1,6,15,2.5,0,0,0,0,0,0,4.2,0.5,0.6,0.8,0.0,0.0,5.4,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,3.4260000000000006,0.0,20.0,0.0,0.0,1.0,0.0,1.2,0.0,0.0
1029,WR,Breshad Perriman (15613008),Breshad Perriman,15613008,WR/FLEX,4100,NYJ@MIA 10/18/2020 04:05PM ET,15260887,3.95,Breshad PerrimanWR15260887,6,Breshad Perriman,0,0,0,0,0,0,0,0,0,0,0,8,4,0.5,62,0,3,0,0,0,0,0,0,0,0,0,10.2,0.8,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,3.5,0.0,0.0
1030,WR,Danny Amendola (15613006),Danny Amendola,15613006,WR/FLEX,4100,DET@JAX 10/18/2020 01:00PM ET,15260874,6.92,Danny AmendolaWR15260874,6,Danny Amendola,0,0,0,0,0,0,0,0,0,0,0,2,2,1,31,0,2,0,0,0,0,0,0,0,0,0,5.1,0.47925,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,5.25,0.0,0.0
1031,TE,Eric Ebron (15613290),Eric Ebron,15613290,TE/FLEX,4100,CLE@PIT 10/18/2020 01:00PM ET,15260860,8.65,Eric EbronTE15260860,6,Eric Ebron,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,9,0,1,0,0,0,0,0,0,0,0,0,2.9,0.6617500000000001,2.25,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,5.0,0.0,0.0
1032,WR,Josh Reynolds (15613012),Josh Reynolds,15613012,WR/FLEX,4100,LAR@SF 10/18/2020 08:20PM ET,15260882,5.82,Josh ReynoldsWR15260882,6,Josh Reynolds,0,0,0,0,0,0,0,0,0,0,0,5,2,0.4,45,1,1,0,0,0,0,0,0,0,0,0,12.5,0.8099999999999999,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4,0.0,3.2,0.0,0.0
1033,RB,Gus Edwards (15612828),Gus Edwards,15612828,RB/FLEX,4000,BAL@PHI 10/18/2020 01:00PM ET,15260866,3.84,Gus EdwardsRB15260866,6,Gus Edwards,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,26,1.86,1,1,0,0,0,0,8.6,0.0,0.0,2.6,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.818,0.0,38.4,0.0,0.0,0.0,0.0,0.6,0.0,0.0
1034,RB,Patrick Ricard (15612832),Patrick Ricard,15612832,RB/FLEX,4000,BAL@PHI 10/18/2020 01:00PM ET,15260866,1.92,Patrick RicardRB15260866,6,Patrick Ricard,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.8333333333333334,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,5.666666666666667,0.0,0.0,-0.3333333333333333,0.0,-0.3333333333333333,0.0,0.0,1.0,0.0,1.3333333333333333,0.0,0.0
1035,RB,Boston Scott (15612834),Boston Scott,15612834,RB/FLEX,4000,BAL@PHI 10/18/2020 01:00PM ET,15260862,3.12,Boston ScottRB15260862,6,Boston Scott,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,5,0,0,2,4,2,0,0,0,0,0,0,2.9,0.4,0.2,0.6,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,2.762,0.0,12.6,0.0,0.0,1.0,0.0,1.2,0.0,0.0
1036,RB,Darrel Williams (15612860),Darrel Williams,15612860,RB/FLEX,4000,KC@BUF 10/19/2020 05:00PM ET,15260868,3,Darrel WilliamsRB15260868,6,Darrel Williams,0,0,0,0,0,0,0,0,0,0,0,1,1,1,15,0,1,6,26,4.33,1,3,0,0,0,0,11.1,0.64,0.6,0.6,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2.4579999999999997,0.0,7.0,0.0,0.0,1.2,0.0,2.2,0.0,0.0
1037,RB,Zack Moss (15612868),Zack Moss,15612868,RB/FLEX,4000,KC@BUF 10/19/2020 05:00PM ET,15260861,7.7,Zack MossRB15260861,6,Zack Moss,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,2,0,1,0,0,0,0,1.0,0.375,0.5,1.0,0.0,0.0,8.5,0.5,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.925,0.0,24.0,0.0,0.0,1.5,0.0,2.0,0.0,0.0
1038,RB,Frank Gore (15612812),Frank Gore,15612812,RB/FLEX,4000,NYJ@MIA 10/18/2020 04:05PM ET,15260887,4.7,Frank GoreRB15260887,6,Frank Gore,0,0,0,0,0,0,0,0,0,0,0,4,4,1,24,0,0,11,46,4.18,0,2,0,0,0,0,11.0,0.3,0.0,2.4,0.0,0.0,12.8,0.0,0.0,0.0,0.0,0.0,2.2,0.0,0.0,3.2880000000000003,0.0,40.8,0.0,0.0,0.4,0.0,1.0,0.0,0.0
1039,RB,Patrick Laird (15612818),Patrick Laird,15612818,RB/FLEX,4000,NYJ@MIA 10/18/2020 04:05PM ET,15260890,0.97,Patrick LairdRB15260890,6,Patrick Laird,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1.2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0
1040,RB,Nyheim Hines (15612800),Nyheim Hines,15612800,RB/FLEX,4000,CIN@IND 10/18/2020 01:00PM ET,15260867,10,Nyheim HinesRB15260867,6,Nyheim Hines,0,0,0,0,0,0,0,0,0,0,0,6,5,0.833,27,0,1,0,0,0,0,0,0,0,0,0,7.7,0.86,1.4,0.8,0.0,0.0,5.2,0.2,0.0,0.0,0.0,0.0,23.8,0.0,0.0,2.468,0.0,16.2,0.0,0.2,3.6,0.0,4.2,0.0,0.0
1041,RB,Giovani Bernard (15612806),Giovani Bernard,15612806,RB/FLEX,4000,CIN@IND 10/18/2020 01:00PM ET,15260869,5.22,Giovani BernardRB15260869,6,Giovani Bernard,0,0,0,0,0,0,0,0,0,0,0,3,3,1,13,0,0,8,15,1.88,1,2,0,0,0,0,11.8,0.6028,0.8,0.6,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,20.4,0.0,0.0,3.9,0.0,5.8,0.0,0.0,2.6,0.0,3.4,0.0,0.0
1042,RB,Chris Thompson (15612784),Chris Thompson,15612784,RB/FLEX,4000,DET@JAX 10/18/2020 01:00PM ET,15260884,6.06,Chris ThompsonRB15260884,6,Chris Thompson,0,0,0,0,0,0,0,0,0,0,0,4,3,0.75,15,0,0,0,0,0,0,0,0,0,0,0,4.5,0.89575,0.5,0.25,0.0,0.0,1.5,0.25,0.0,0.0,0.0,0.0,24.0,0.0,0.0,2.125,0.0,4.25,0.0,0.0,3.25,0.0,3.75,0.0,0.0
1043,RB,Kerryon Johnson (15612794),Kerryon Johnson,15612794,RB/FLEX,4000,DET@JAX 10/18/2020 01:00PM ET,15260874,4.2,Kerryon JohnsonRB15260874,6,Kerryon Johnson,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,11,0,0,4,9,2.25,0,1,0,0,0,0,3.0,0.5,0.25,1.0,0.0,0.0,5.25,0.0,0.0,0.0,0.0,0.0,4.25,0.0,0.0,3.5825,0.0,17.75,0.0,0.25,0.5,0.0,0.75,0.0,0.0
1044,RB,Brian Hill (15612776),Brian Hill,15612776,RB/FLEX,4000,ATL@MIN 10/18/2020 01:00PM ET,15260883,7.04,Brian HillRB15260883,6,Brian Hill,0,0,0,0,0,0,0,0,0,0,0,2,2,1,6,0,0,10,28,2.8,0,1,0,0,0,0,5.4,0.8666,0.2,1.4,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,13.8,0.0,0.0,4.822,0.0,26.6,0.0,0.2,1.8,0.0,2.2,0.0,0.0
1045,RB,Ito Smith (15612778),Ito Smith,15612778,RB/FLEX,4000,ATL@MIN 10/18/2020 01:00PM ET,15260883,2.38,Ito SmithRB15260883,6,Ito Smith,0,0,0,0,0,0,0,0,0,0,0,1,1,1,17,0,1,2,8,4,0,0,0,0,0,0,3.5,0.4,0.2,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,2.5,0.0,6.6,0.0,0.0,1.2,0.0,1.6,0.0,0.0
1046,RB,Peyton Barber (15612758),Peyton Barber,15612758,RB/FLEX,4000,WAS@NYG 10/18/2020 01:00PM ET,15260891,4.02,Peyton BarberRB15260891,6,Peyton Barber,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,4,6,1.5,0,1,0,0,0,0,2.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.595,0.0,10.25,0.0,0.5,0.0,0.0,0.25,0.0,0.0
1047,RB,Dion Lewis (15612764),Dion Lewis,15612764,RB/FLEX,4000,WAS@NYG 10/18/2020 01:00PM ET,15260879,4.72,Dion LewisRB15260879,6,Dion Lewis,0,0,0,0,0,0,0,0,0,0,0,1,1,1,10,0,1,0,0,0,0,0,0,0,0,0,2.0,0.45999999999999996,0.8,0.6,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,2.6,0.0,6.2,0.0,0.2,1.8,0.0,3.2,0.0,0.0
1048,RB,Alex Armah (15612750),Alex Armah,15612750,RB/FLEX,4000,CHI@CAR 10/18/2020 01:00PM ET,15260878,0.58,Alex ArmahRB15260878,6,Alex Armah,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.25,0.25,0.75,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.5,0.0,0.0,1.125,0.0,1.25,0.0,0.0,0.25,0.0,0.25,0.0,0.0
1049,RB,Duke Johnson (15612738),Duke Johnson,15612738,RB/FLEX,4000,HOU@TEN 10/18/2020 01:00PM ET,15260889,3.93,Duke JohnsonRB15260889,6,Duke Johnson,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,2,0,0,4,9,2.25,0,0,0,0,0,0,2.1,0.5833333333333334,0.6666666666666666,0.3333333333333333,0.0,0.0,4.333333333333333,0.0,0.0,0.0,0.0,0.0,10.666666666666666,0.0,0.0,3.4233333333333333,0.0,15.333333333333334,0.0,0.0,1.3333333333333333,0.0,2.0,0.0,0.0
1050,WR,Adam Humphries (15613014),Adam Humphries,15613014,WR/FLEX,4000,HOU@TEN 10/18/2020 01:00PM ET,15260871,11.53,Adam HumphriesWR15260871,6,Adam Humphries,0,0,0,0,0,0,0,0,0,0,0,6,6,1,64,1,5,0,0,0,0,0,0,0,0,0,18.4,0.7536666666666667,1.6666666666666667,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,45.333333333333336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.666666666666667,0.0,0.0
1051,RB,Benny Snell Jr. (15612718),Benny Snell Jr.,15612718,RB/FLEX,4000,CLE@PIT 10/18/2020 01:00PM ET,15260860,4.35,Benny Snell Jr.RB15260860,6,Benny Snell Jr.,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,6,17,2.83,1,2,0,0,0,0,9.1,0.25,0.0,1.5,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,2.9749999999999996,0.0,37.0,0.0,0.0,0.25,0.0,0.5,0.0,0.0
1052,RB,D'Ernest Johnson (15612726),D'Ernest Johnson,15612726,RB/FLEX,4000,CLE@PIT 10/18/2020 01:00PM ET,15260885,2.92,D'Ernest JohnsonRB15260885,6,D'Ernest Johnson,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1,0.25,0,0,0,0,0,0,0.1,0.3333333333333333,0.0,2.0,0.0,0.0,7.333333333333333,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,0.0,0.0,5.4366666666666665,0.0,44.0,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0
1053,RB,LeSean McCoy (15612704),LeSean McCoy,15612704,RB/FLEX,4000,GB@TB 10/18/2020 04:25PM ET,15260886,3.58,LeSean McCoyRB15260886,6,LeSean McCoy,0,0,0,0,0,0,0,0,0,0,0,1,1,1,6,0,1,4,1,0.25,0,0,0,0,0,0,1.7000000000000002,0.8035,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,13.75,0.0,0.0,-0.5,0.0,-0.5,0.0,0.0,2.25,0.0,3.25,0.0,0.0
1054,RB,Jamaal Williams (15612710),Jamaal Williams,15612710,RB/FLEX,4000,GB@TB 10/18/2020 04:25PM ET,15260875,9.42,Jamaal WilliamsRB15260875,6,Jamaal Williams,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,34,8.5,0,1,0,0,0,0,3.4,0.75,1.25,1.75,0.0,0.0,7.25,0.0,0.0,0.0,0.0,0.0,29.75,0.0,0.0,3.6149999999999998,0.0,27.0,0.0,0.0,3.25,0.0,3.25,0.0,0.0
1055,RB,AJ Dillon (15612712),AJ Dillon,15612712,RB/FLEX,4000,GB@TB 10/18/2020 04:25PM ET,15260875,0.85,AJ DillonRB15260875,6,AJ Dillon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,6.2,0,1,0,0,0,0,3.1,0.0,0.0,0.3333333333333333,0.0,0.0,2.6666666666666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.466666666666667,0.0,11.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1056,RB,Kyle Juszczyk (15612854),Kyle Juszczyk,15612854,RB/FLEX,4000,LAR@SF 10/18/2020 08:20PM ET,15260863,3.9,Kyle JuszczykRB15260863,6,Kyle Juszczyk,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,8,0,0,0,0,0,0,0,0,0,0,0,1.8,0.6,0.4,0.6,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,13.4,0.0,0.0,2.5,0.0,3.6,0.0,0.2,1.0,0.0,1.6,0.0,0.0
1057,RB,Tony Pollard (15612844),Tony Pollard,15612844,RB/FLEX,4000,ARI@DAL 10/19/2020 08:15PM ET,15260870,4.6,Tony PollardRB15260870,6,Tony Pollard,0,0,0,0,0,0,0,0,0,0,0,4,2,0.5,9,0,0,10,31,3.1,0,4,0,0,0,0,6.0,0.7667999999999999,0.4,0.8,0.0,0.0,2.6,0.0,0.0,0.0,0.0,0.0,7.6,0.0,0.0,3.6659999999999995,0.0,12.4,0.0,0.2,1.4,0.0,2.0,0.0,0.0
1058,RB,Royce Freeman (15612700),Royce Freeman,15612700,RB/FLEX,4000,DEN@NE 10/18/2020 01:00PM ET,15260873,3.22,Royce FreemanRB15260873,6,Royce Freeman,0,0,0,0,0,0,0,0,0,0,0,1,1,1,4,0,0,8,26,3.25,0,4,0,0,0,0,4.0,0.75,0.75,0.25,0.0,0.0,2.25,0.0,0.0,0.0,0.0,0.0,12.25,0.0,0.0,2.6675,0.0,7.5,0.0,0.0,1.25,0.0,1.25,0.0,0.0
1059,WR,A.J. Green (15613018),A.J. Green,15613018,WR/FLEX,3900,CIN@IND 10/18/2020 01:00PM ET,15260869,5.18,A.J. GreenWR15260869,6,A.J. Green,0,0,0,0,0,0,0,0,0,0,0,11,8,0.727,96,0,7,0,0,0,0,0,0,0,0,0,17.6,0.364,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,0.0,6.8,0.0,0.0
1060,TE,Austin Hooper (15613294),Austin Hooper,15613294,TE/FLEX,3900,CLE@PIT 10/18/2020 01:00PM ET,15260885,7.66,Austin HooperTE15260885,6,Austin Hooper,0,0,0,0,0,0,0,0,0,0,0,6,5,0.833,52,0,1,0,0,0,0,0,0,0,0,0,10.2,0.6928,2.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,30.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4,0.0,5.4,0.0,0.0
1061,WR,Larry Fitzgerald (15613022),Larry Fitzgerald,15613022,WR/FLEX,3900,ARI@DAL 10/19/2020 08:15PM ET,15260888,6.06,Larry FitzgeraldWR15260888,6,Larry Fitzgerald,0,0,0,0,0,0,0,0,0,0,0,4,3,0.75,22,0,2,0,0,0,0,0,0,0,0,0,5.2,0.6741999999999999,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6,0.0,5.0,0.0,0.0
1062,WR,Miles Boykin (15613026),Miles Boykin,15613026,WR/FLEX,3800,BAL@PHI 10/18/2020 01:00PM ET,15260866,4.22,Miles BoykinWR15260866,6,Miles Boykin,0,0,0,0,0,0,0,0,0,0,0,2,1,0.5,11,0,1,0,0,0,0,0,0,0,0,0,2.1,0.51,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.4,0.0,0.0
1063,TE,Darren Fells (15613296),Darren Fells,15613296,TE/FLEX,3800,HOU@TEN 10/18/2020 01:00PM ET,15260889,6.4,Darren FellsTE15260889,6,Darren Fells,0,0,0,0,0,0,0,0,0,0,0,7,6,0.857,85,1,4,0,0,0,0,0,0,0,0,0,20.5,0.7,1.2,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6,0.0,2.4,0.0,0.0
1064,TE,Kyle Rudolph (15613298),Kyle Rudolph,15613298,TE/FLEX,3700,ATL@MIN 10/18/2020 01:00PM ET,15260877,4.12,Kyle RudolphTE15260877,6,Kyle Rudolph,0,0,0,0,0,0,0,0,0,0,0,4,3,0.75,47,0,2,0,0,0,0,0,0,0,0,0,7.7,0.6334,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,15.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4,0.0,2.0,0.0,0.0
